"athlete_id","session_id","date","session_type","total_distance","high_speed_running","sprint_count","accelerations","decelerations","player_load","metabolic_power","heart_rate","hrv","resting_hr","srpe","sleep_duration","sleep_quality","muscle_soreness","acute_workload","chronic_workload","acwr","prior_injury","match_congestion","position","sport_specific_actions","fatigue_level","injury_7d"
14,13,2025-01-13,"training",5967.5899306903,1404.25956079802,24,43,21,582.974411848291,5.14337365599074,122,63.2903873046462,62,170,6.74266724488147,4,3,4410.86562607075,2020.97459281116,2.18254382898267,1,0,"forward",5,5,0
14,14,2025-01-14,"match",8315.74217473636,1890.55792719525,25,44,55,879.82852703393,10.9556043366982,168,53.2267663339235,52,498,7.81815370355705,4,3,4500,2056.72471152167,2.18794473309491,1,1,"forward",19,5,0
14,15,2025-01-15,"training",5413.3959418994,1269.14979024068,10,54,44,899.014624604234,7.30373854717341,163,48.4947054329546,58,203,8.05308830373964,5,2,4500,2165.37641110898,2.07816062690706,1,1,"forward",13,5,1
14,16,2025-01-16,"training",4944.73773710641,782.991217108488,9,43,18,493.294008754399,6.96244232085804,134,71.4154624749809,52,197,9.46924503777714,5,1,4500,2151.16907079936,2.09188578484342,1,1,"forward",16,4,0
14,17,2025-01-17,"training",7203.87425363844,1861.22632131974,14,58,26,689.417526268278,6.81601710077429,165,62.0348465921713,52,203,7.19763481652043,4,1,4463.61667055258,2174.68546447299,2.05253437495812,1,1,"forward",0,5,0
14,18,2025-01-18,"training",5662.20009364835,1402.92867809843,6,49,22,562.129801381042,4.21644580720492,165,72.6512852555486,53,171,7.28630241822984,5,1,4450.20771314973,2124.5791418636,2.09463023780144,1,0,"forward",19,3,0
14,19,2025-01-19,"training",5179.81940308313,495.774622173203,9,19,33,520.723621037817,4.86499001536158,155,57.2179924614527,52,234,7.80648885222998,4,1,4318.28638935551,1983.3012263251,2.17732250252119,1,0,"forward",3,5,0
14,20,2025-01-20,"training",4765.97660314446,739.852541860102,11,48,31,586.937119244745,3.26791586068478,156,66.3325102891886,54,119,7.73852612654881,4,2,4077.40831180822,2252.15509275245,1.81044739100319,1,0,"forward",2,3,1
14,21,2025-01-21,"training",7302.40521702831,1547.70066877835,0,48,75,1113.87014438733,1.76341148538567,143,75.793089205038,58,325,6.95370579093703,5,1,4500,2370.85437262629,1.89804994012145,1,0,"forward",10,3,0
14,22,2025-01-22,"training",4612.33054569749,973.775930019392,20,0,17,266.275410615535,6.56598477202263,138,53.1971750103678,60,195,9.95008351382111,5,1,4274.03692325461,2451.42925224603,1.74348777120069,1,0,"forward",11,3,0
14,23,2025-01-23,"training",5559.16820665382,1528.18487985114,12,22,5,293.045953771139,0.313489106015134,133,85.4744736155215,49,209,8.11686652077389,4,1,4395.03241191193,2604.7909012112,1.68728799300869,1,0,"forward",17,2,0
14,24,2025-01-24,"training",6861.29439227622,1392.79692698141,21,36,62,709.374777219352,5.8604972028437,133,52.6137103469893,52,276,7.41588021244201,2,1,4500,2431.87454244104,1.85042440367135,1,0,"forward",7,5,0
14,25,2025-01-25,"training",7043.87751738405,1740.80139864007,15,52,10,555.703130126881,6.37618727782792,155,73.7919202337848,47,261,8.88311966415985,5,3,4222.34143429238,2545.77597325552,1.6585675560811,1,0,"forward",-2,1,0
15,1,2025-01-01,"training",5500.43472244645,1368.03624950236,2,33,36,514.913937273018,8.33525717012061,157,59.9659991750869,50,262,7.05680122619273,5,1,2323.35418619116,2093.31778507798,1.10989081674698,0,0,"defender",15,1,0
15,2,2025-01-02,"training",6817.24139270582,1262.69007890667,13,30,38,603.709778639099,2.76747907065328,147,78.8449253445884,47,127,7.56589230110876,4,4,2213.56385589481,2059.6158077877,1.07474600239764,0,0,"defender",7,1,1
15,3,2025-01-03,"training",5224.88774038098,925.233323039724,14,28,0,299.563184229151,5.13728307984899,171,54.3615488341371,53,178,8.2926933952781,5,1,2740.12733771464,1838.25029657151,1.49061710629136,0,0,"defender",7,2,0
15,4,2025-01-04,"training",5464.65023872768,1348.5953081164,9,56,28,775.348201571595,7.72630003831549,141,50.749662754373,59,229,9.12769741116753,4,1,3353.31605567796,2034.92512360554,1.64788179023337,0,0,"defender",8,4,0
15,5,2025-01-05,"training",4356.86069435537,1195.83436192984,9,55,0,423.733614102429,9.80188519282549,138,52.5519352791256,56,103,7.09400187200441,5,3,3888.71924640199,1817.41050755028,2.13970329226481,0,0,"defender",19,4,0
15,6,2025-01-06,"training",6341.79653207528,1481.04795610513,8,67,42,973.828378126104,3.96965112978363,156,74.9181736950862,54,254,8.95787060591521,4,1,4349.52985990013,1851.5484119751,2.34913104716519,0,0,"defender",1,5,1
15,7,2025-01-07,"training",6664.42594680229,1540.52232527755,0,39,47,607.870652361975,7.68181815201847,129,48.7575123079927,60,277,6.02680518531127,1,4,4500,2063.06768901962,2.18121781653147,0,0,"defender",9,5,1
15,8,2025-01-08,"match",6640.95987278082,1313.59067890063,19,41,33,663.145973372266,8.26812257919162,147,59.5603016546626,56,305,6.71840459406847,4,2,4500,2146.02262301542,2.09690240528637,0,1,"defender",21,5,0
15,9,2025-01-09,"training",6304.52666813889,1056.17850263737,3,49,31,629.940155459254,7.70924965882091,141,57.4392587160774,46,293,7.9664314427752,5,1,4500,2267.95313159221,1.98416798712272,0,1,"defender",3,4,0
15,10,2025-01-10,"training",6735.21348984393,1665.15868540821,7,60,57,996.882481388053,6.7476083241708,120,69.9094665884556,53,263,5.72338205714555,4,2,4500,2088.66387835847,2.15448739580668,0,1,"defender",12,5,0
15,11,2025-01-11,"training",6270.64667113201,1001.66977719365,4,36,39,626.273282459894,6.08196349533812,123,57.7249532982089,56,177,6.12919357478419,4,1,4500,2109.03333268998,2.13367893728851,0,1,"defender",2,5,0
15,12,2025-01-12,"training",4945.29162119955,1112.24833488796,12,29,51,656.756016177568,8.76246396833556,120,46.6299741405037,56,229,6.62815482596368,3,4,4500,2243.84560834927,2.00548557496811,0,0,"defender",4,5,0
15,13,2025-01-13,"training",5302.97190009502,952.436930572814,14,9,34,378.855809100463,4.27315797689828,148,59.563339072921,59,169,6.76517721763683,4,1,4500,2085.7704265257,2.15747617416156,1,0,"defender",1,5,1
15,14,2025-01-14,"match",6665.63410097512,1288.92064733994,20,56,20,710.091659243986,8.43622327740113,162,64.9307646457981,49,290,5.07972304424219,3,2,4500,2182.19078365023,2.06214783497192,1,1,"defender",18,5,0
15,15,2025-01-15,"training",3545.95338088731,789.084932772752,6,12,22,222.404987860223,2.30622010271415,149,55.2308344793656,63,174,6.70574960397699,4,1,4500,2409.45361107696,1.86764334424709,1,1,"defender",7,5,1
15,16,2025-01-16,"training",3736.44505594753,1315.85839510234,9,0,19,110.818734847939,4.20106675807481,144,64.7774441213811,58,154,7.67222558126489,3,1,4500,2711.18840043953,1.65978874772054,1,1,"defender",7,4,0
15,17,2025-01-17,"training",7111.77495959101,1453.84370766215,13,13,36,373.266028704945,5.29507535446615,176,66.4618136893628,59,262,5.44818564368679,3,2,4378.74687360772,2815.33713045134,1.5553188377499,1,1,"defender",6,4,1
15,18,2025-01-18,"training",4928.3703396422,666.355203499826,13,44,34,676.563927630556,6.55885141651454,136,41.7585403239497,54,126,9.81147112489949,5,1,4500,3094.45454328162,1.454214284637,1,0,"defender",11,3,1
15,19,2025-01-19,"training",5822.8988763919,1027.72212401731,14,26,34,437.662134555027,10.7558316014935,154,47.7706199177165,55,192,9.72560104612374,5,1,4421.76025514004,3146.06094781405,1.40549097060957,1,0,"defender",4,3,0
15,20,2025-01-20,"training",4472.91655422636,825.257712465529,15,28,0,222.338437852316,3.52844020097524,140,72.164634499875,60,147,7.5128980137917,4,1,4500,3200,1.40625,1,0,"defender",2,1,0
15,21,2025-01-21,"training",6381.20795889361,1316.0458483316,7,37,49,738.803558198974,4.61814488518528,149,72.5289022385481,49,155,6.9516285610407,3,1,4500,3200,1.40625,1,0,"defender",-2,2,0
15,22,2025-01-22,"training",4655.47845054457,1033.88769932898,0,20,23,393.964675636735,7.97725679255574,131,47.0423269802269,53,144,7.32958984180248,4,1,4500,3200,1.40625,1,0,"defender",2,3,0
15,23,2025-01-23,"training",5192.88137586347,1179.886165963,19,10,26,320.046926016669,4.99703387150367,172,72.8236975783009,54,216,7.92022075281524,5,1,4500,3200,1.40625,1,0,"defender",14,1,0
15,24,2025-01-24,"training",6028.05318911189,1484.54784268547,16,33,59,857.419254322042,7.25575380686224,149,63.1348786035299,53,251,9.13478212661015,4,1,4460.59092193538,3200,1.39393466310481,1,0,"defender",11,2,0
15,25,2025-01-25,"training",6588.65581622997,1004.99352026449,13,52,20,578.642388183074,11.3414361566065,144,56.0112137903412,57,271,4.08768576589879,1,5,4139.77161210698,3200,1.29367862878343,1,0,"defender",12,4,0
16,1,2025-01-01,"training",7648.65686770881,1760.14527393773,27,66,50,919.265926090265,6.86184835165691,129,71.9998359033656,51,201,8.26443361504478,4,1,2407.34344734591,2288.30409000791,1.05202077724626,0,0,"midfielder",4,1,0
16,2,2025-01-02,"training",9337.9012717567,2047.35700608203,13,60,66,1012.02919343343,9.63204255291939,168,61.4656975977933,53,301,6.86811765218123,5,1,3075.85867483447,2221.6292018441,1.38450587176352,0,0,"midfielder",4,1,0
16,3,2025-01-03,"training",6387.52635814011,1375.90027879278,25,46,46,729.515977773305,11.9038871047265,140,49.4536620220845,55,159,9.54894345922554,5,1,2791.55094713927,2294.57488760708,1.21658742201719,0,0,"midfielder",8,2,0
16,4,2025-01-04,"training",8411.58040864956,2065.98933241212,15,63,57,1018.54618321563,8.66383328718105,154,51.7628793747093,55,273,8.28730599003978,3,1,2875.88741229959,2455.00005781337,1.17144087355383,0,0,"midfielder",5,3,0
16,5,2025-01-05,"training",6899.87145495112,1346.4832442241,15,41,46,771.361588814504,5.78765760326979,164,79.995616701069,50,276,5.76431065617188,5,1,3127.46813813093,2426.04279591037,1.28912323533739,0,0,"midfielder",7,1,0
16,6,2025-01-06,"training",7010.348477536,2016.41592787535,15,43,0,368.831887075725,3.77542042998175,155,62.9159566363152,56,189,6.77531941623589,3,3,3071.89657906485,2449.93815122089,1.25386699151324,0,0,"midfielder",15,2,0
16,7,2025-01-07,"training",9004.63737241089,1388.4367779791,17,78,57,1084.77107750737,10.7957004298157,137,50.5866817090929,55,330,8.50303652668626,5,1,4500,2519.94890218685,1.78575049521633,1,0,"midfielder",8,4,1
16,8,2025-01-08,"match",10617.9814300182,2348.56533180533,20,55,21,743.630973362216,7.27921726784903,160,60.1478736324758,52,601,5.47974224554264,3,3,3457.55763381932,2607.81149298379,1.32584645904113,1,1,"midfielder",17,3,0
16,9,2025-01-09,"training",8716.14408236771,1709.12194939214,0,55,47,876.805174810573,9.14625258001385,136,57.1251623035393,49,374,7.27431923273559,4,1,3310.41496125185,2565.00362704157,1.29060829635942,1,1,"midfielder",9,3,0
16,10,2025-01-10,"training",7609.34115338049,1624.45336026111,8,37,48,690.594035553324,3.99883336946518,147,64.0573286395632,57,179,6.86597315528878,3,3,3051.26082511364,2912.39574968332,1.04768070254375,1,1,"midfielder",15,2,1
16,11,2025-01-11,"training",7793.96059619237,1457.19382059318,10,39,51,789.933679456786,8.1953369297012,152,43.9520380623454,57,457,8.22206493013035,4,4,2693.78195484018,2803.34090991603,0.960918433185094,1,1,"midfielder",7,3,0
16,12,2025-01-12,"training",8960.45879566185,2452.54653938797,0,56,37,747.229250152015,13.5848236405615,160,43.0398435179335,60,292,9.79715988895689,4,4,2653.01861619017,2911.13368253359,0.911335206661213,1,0,"midfielder",8,2,0
16,13,2025-01-13,"training",7755.17963074905,1779.62456942321,15,27,41,566.905540459535,7.00562989848223,139,64.8355419129314,53,261,7.9436632450529,5,4,3187.95532023138,2933.73745572375,1.0866532429518,1,0,"midfielder",6,1,0
16,14,2025-01-14,"match",11525.6080119943,2177.98394176517,13,75,70,1229.48245178637,6.56046508463297,148,70.865791260478,48,463,7.300507655542,4,3,4500,2957.79011927318,1.52140612367242,1,1,"midfielder",26,3,0
16,15,2025-01-15,"training",8188.07090577677,1573.87710557374,10,36,72,933.377063791624,8.60641891459601,137,49.3415612356478,54,218,7.94331707876978,4,3,3594.16322879006,2846.67221222854,1.26258415470194,1,1,"midfielder",13,3,0
16,16,2025-01-16,"training",11544.7835904186,2431.29865759219,1,77,79,1335.92908059357,5.86689342857066,151,56.0245687456963,58,333,7.49490337654935,5,3,3898.86497582975,2906.03166010623,1.34164573268525,1,1,"midfielder",8,2,1
16,17,2025-01-17,"training",8248.51720166815,1862.10214932042,27,67,31,808.636787431427,5.14000053947507,154,66.9379911762407,49,291,10,5,4,3896.2156098173,2756.87367115236,1.41327317627459,1,1,"midfielder",12,2,0
16,18,2025-01-18,"training",8040.36454766306,1679.8838792296,0,42,54,934.794387937011,10.5710356155314,184,52.7035456985771,53,172,8.9850884344374,4,4,3468.84153716466,2827.95932506227,1.22662356082094,1,0,"midfielder",21,2,0
16,19,2025-01-19,"training",9491.63165623913,2124.88608696786,0,49,66,976.754998322957,3.67398271784955,143,81.764406625439,56,330,7.84546522788456,5,2,3669.20695660515,2938.610794043,1.24861957359007,1,0,"midfielder",1,1,0
16,20,2025-01-20,"training",8510.43620233008,1468.93965094555,13,61,22,616.624831778963,7.27968711585056,124,68.8504590134664,54,296,7.81920994133226,4,1,3693.67596854685,2685.37003669575,1.3754811880942,1,0,"midfielder",18,1,0
16,21,2025-01-21,"training",8913.34159979078,2228.83077424009,9,52,50,953.1653301238,8.66012632194906,137,54.4813788851235,56,466,8.06947529476295,5,3,4500,2862.67152086593,1.5719582100844,1,0,"midfielder",-1,2,1
16,22,2025-01-22,"training",9420.52818282162,1767.76937145592,12,79,70,1324.4255584066,8.19494068834139,153,74.3956497198275,55,418,9.28100524973315,5,1,3993.7786617792,3076.415198473,1.29819234535102,1,0,"midfielder",5,1,0
16,23,2025-01-23,"training",7161.91450514144,1669.64859630235,0,23,32,490.593608086155,9.18615859109255,130,67.5703776081065,54,182,7.72635285422161,3,1,4122.20010222019,3161.63423298174,1.30381941693886,1,0,"midfielder",-5,2,0
16,24,2025-01-24,"training",6435.17210140837,747.301686409931,0,46,37,737.279297709263,7.58788035582735,141,73.2514373361282,53,171,8.24708966796741,5,1,3759.55432078507,3035.6944715656,1.23844950669431,1,0,"midfielder",12,1,0
16,25,2025-01-25,"training",8982.81299041034,1689.76379723979,8,24,34,465.164791481243,7.88648765020886,131,53.6171264664216,50,408,6.86988407488238,5,1,4000.58885419897,3055.18924554142,1.3094406050418,1,0,"midfielder",16,1,0
17,1,2025-01-01,"training",7662.72400496997,1678.16710192458,10,41,26,560.303416904437,5.64690487485352,143,57.5023065975324,56,269,6.67124052265372,5,2,1645.90479507053,1800,0.914391552816962,0,0,"forward",-3,1,0
17,2,2025-01-02,"training",7801.90104689112,2091.36475978787,7,38,17,453.5052076854,9.80461952356306,120,61.3435758950779,60,359,7.70728228347697,5,1,1763.95320467204,1800,0.979974002595577,0,0,"forward",3,1,0
17,3,2025-01-03,"training",7446.93416640685,1921.17832049853,16,55,45,795.931218540841,4.86513995163486,145,76.6595527537855,55,268,7.33185317243506,5,3,2058.81194364322,1800,1.14378441313512,0,0,"forward",0,1,0
17,4,2025-01-04,"training",7332.93115774904,1133.95420677476,18,65,48,967.061440771758,6.46648636585793,145,41.4398519480098,53,202,6.53701029324518,3,1,2011.91381601831,1800,1.11772989778795,1,0,"forward",9,3,0
17,5,2025-01-05,"training",6519.05024709533,1280.90471448231,13,40,29,565.398027876145,9.2630842695392,145,53.0341991486922,59,238,6.47311499786321,5,1,2124.39279717963,1823.70398222439,1.16487808212629,1,0,"forward",12,1,0
17,6,2025-01-06,"training",8061.98371691748,1497.71361899423,23,33,57,723.757271769997,5.52313287837098,167,63.207293587778,52,414,8.29997509282718,5,3,2006.66280388202,1970.01553048373,1.01860253019898,1,0,"forward",4,1,0
17,7,2025-01-07,"training",7028.43295057365,1321.13753570139,5,60,16,593.139140525749,3.54591091491352,165,80.8767052628179,51,209,8.69433085322815,5,1,2335.61952327837,1848.14165551902,1.26376650637337,1,0,"forward",8,1,0
17,8,2025-01-08,"match",9592.65936030974,2089.45556489111,23,42,50,835.924466815859,8.02140962570468,139,52.8525290632729,60,412,5.35038848402067,3,2,1611.35728996123,2118.80480029798,0.760502944742533,1,1,"forward",16,4,0
17,9,2025-01-09,"training",6228.21415148563,1307.73553367611,8,36,60,793.517113850349,5.64020012750468,143,59.738217036856,61,185,8.66606985057344,5,3,1782.89609119302,2066.29851435896,0.862845362760248,1,1,"forward",8,2,0
17,10,2025-01-10,"training",6318.66809206313,1551.12770671983,30,65,25,794.820995005694,7.4292377553959,153,49.579360120246,47,185,8.70138934891681,3,2,1500,1981.0640809793,0.757168843957085,1,1,"forward",9,4,1
17,11,2025-01-11,"training",7562.94756509742,1899.66206735048,12,43,39,671.14255646782,8.7137764380611,151,61.0751409141153,53,267,8.7015403999641,5,2,1500,2063.66254663909,0.726863024404314,1,1,"forward",14,2,1
17,12,2025-01-12,"training",6763.61157183074,1196.94497922225,12,61,42,887.607539567345,5.56874562997944,137,55.497874572734,56,248,5.2189421526307,3,2,1500,2056.39977219177,0.729430152776791,1,0,"forward",-4,3,0
17,13,2025-01-13,"training",8117.65750940271,1756.98714436844,4,72,27,885.202200732792,8.57376757129664,137,53.1637935220448,54,336,5.44359133285121,3,9,1500,2042.00153086616,0.734573396408642,1,0,"forward",11,3,0
17,14,2025-01-14,"match",10900.2664929065,2156.61687016294,24,84,45,1197.92926776688,5.40057552134621,159,72.4775860067564,56,586,6.3135733705661,4,1,1500,2103.93628276241,0.712949347510914,1,1,"forward",7,2,1
17,15,2025-01-15,"training",5600.65122938174,1359.15198470737,5,13,39,419.596239883044,9.4291341845042,157,55.8703547781818,55,107,6.5903162279489,5,1,1766.78938381026,2136.57128125762,0.826927423067437,1,1,"forward",16,2,0
17,16,2025-01-16,"training",6135.21225390542,552.296782232008,0,35,25,479.186644288418,9.83155153300395,162,47.8885938207069,52,231,6.21810986776075,4,4,2026.32902773149,2153.75883203812,0.940833763552793,1,1,"forward",9,3,0
17,17,2025-01-17,"training",4037.54289726521,776.847005145721,10,4,23,136.532787419043,5.53500321441619,137,59.5699577670442,56,130,10,5,2,2125.81527948243,2312.09019968493,0.91943440605047,1,1,"forward",4,1,0
17,18,2025-01-18,"training",9787.63202633385,2621.26916573925,15,26,58,694.702047513972,9.31309434187925,159,55.3567808021143,52,321,9.27507602909282,5,3,2545.79620961777,2156.23669731683,1.18066639566319,1,0,"forward",5,1,0
17,19,2025-01-19,"training",7082.11135761207,1597.21853617616,9,39,33,552.030316214397,7.02586653466305,165,62.2999140003256,50,213,7.40184437139677,4,1,2307.52717375909,2097.86140261096,1.09994262294315,1,0,"forward",11,1,1
17,20,2025-01-20,"training",7102.06156753983,1606.65294076336,6,35,42,595.413574744559,8.85707939775459,162,57.84327482661,58,172,7.79017984728874,5,4,1816.67642354405,2199.69441186584,0.825876728032915,1,0,"forward",3,1,0
17,21,2025-01-21,"training",6526.32242626149,1106.52515554101,8,40,68,948.727945998817,9.69374603079894,127,59.3174463195275,55,302,8.39953828183085,4,2,2036.95810744693,2202.30010980661,0.924923037680727,1,0,"forward",3,2,0
17,22,2025-01-22,"training",6538.71920897003,1359.72421388161,5,61,32,880.261112981926,10.3715632293749,147,42.0821583133747,60,246,5.15125464413638,3,1,2021.41965902876,2105.91085955399,0.959879023301522,1,0,"forward",2,3,0
17,23,2025-01-23,"training",6055.98383764988,1193.06382649388,16,31,31,529.14042813275,2.50402621803713,169,78.3887249174459,49,137,8.26598963383743,3,3,2113.79673283598,2320.89076672402,0.91076959034123,1,0,"forward",1,1,0
17,24,2025-01-24,"training",7949.88338629283,1777.59815032186,10,33,6,388.996674622234,7.07710451811669,158,64.2142449109447,62,147,6.92324148046414,3,1,2254.41943557652,2243.31620367955,1.00494947251696,1,0,"forward",15,1,0
17,25,2025-01-25,"training",8692.39014243897,1542.43715286536,12,64,76,1174.55283791594,8.50619035407611,120,67.6391374086686,53,414,7.23947426145655,3,3,2592.67585152483,2357.47539422731,1.0997679372915,1,0,"forward",11,2,0
18,1,2025-01-01,"training",6495.02549585315,1574.45438844522,4,49,39,774.993125762649,5.51195655067425,155,79.1789373620217,49,187,7.82729549792517,5,1,1637.22238944299,1828.2781588282,0.895499616148312,0,0,"defender",3,1,0
18,2,2025-01-02,"training",6642.3933536125,1675.77171021278,23,21,67,739.560772839772,5.45189491449412,147,63.3225137345708,56,219,7.08111344327751,4,4,1695.90430868923,1828.3918474878,0.927538760916806,0,0,"defender",0,1,0
18,3,2025-01-03,"training",7119.81338877418,1871.70584238435,6,39,17,449.573603346126,6.88086476257256,164,53.4024837076379,55,387,8.60199346232663,5,1,1751.33287475301,1800,0.972962708196119,0,0,"defender",4,1,0
18,4,2025-01-04,"training",7835.18804724085,1877.00826461373,0,37,30,673.721790628904,5.89632562601176,151,68.6821473234388,53,332,7.83954595282472,4,1,1500,1800,0.833333333333333,0,0,"defender",13,1,0
18,5,2025-01-05,"training",6311.81483874104,1448.92267999597,10,26,35,409.881197451926,4.85405200229486,162,59.5293736096283,56,180,6.18474274348568,2,6,1500,1800,0.833333333333333,0,0,"defender",9,3,0
18,6,2025-01-06,"training",7451.79424395448,1826.95507497343,23,48,26,609.360277721985,6.59525035489334,142,61.0287608886325,53,282,6.58849392470959,5,2,1500,1887.34321480666,0.794768004161691,0,0,"defender",3,1,0
18,7,2025-01-07,"training",7222.83322595185,1520.24237291153,14,39,41,673.292066088454,3.97687418667099,147,63.3963041138684,56,188,7.07727414331902,4,1,1500,1800,0.833333333333333,0,0,"defender",21,2,0
18,8,2025-01-08,"match",10194.3866727804,2511.35917303213,6,36,69,903.666158760723,9.64763423432486,129,54.4979820828511,58,445,5.95739233810817,3,1,1500,1815.97782334433,0.826001276401922,0,1,"defender",12,4,0
18,9,2025-01-09,"training",7385.60428927292,1274.08722013094,17,35,40,608.690360562604,8.36322178625695,124,58.9883021050703,56,273,8.66451677014502,5,1,1500,1800,0.833333333333333,0,1,"defender",7,2,0
18,10,2025-01-10,"training",6675.55413040327,1670.16726896591,6,10,42,406.15149287584,8.58984386250951,156,62.8741410436286,56,218,8.73003816867116,5,2,1500,1800,0.833333333333333,0,1,"defender",3,1,0
18,11,2025-01-11,"training",5202.48881514576,421.390649468702,18,18,16,177.75461949291,8.72610979893592,146,60.2250932504333,61,228,6.69275461631059,4,3,1500,1941.62426250157,0.772549060582614,0,1,"defender",2,2,0
18,12,2025-01-12,"training",6231.47206583235,1701.97262598882,28,48,0,448.911466000498,10.6368497389385,150,45.7926529017427,53,237,7.27258832699998,5,1,1500,1960.4774390175,0.765119745908286,0,0,"defender",-1,2,0
18,13,2025-01-13,"training",8205.31656614002,1279.64708555498,17,39,54,757.492455278858,6.66646827156349,122,56.1276159941107,54,325,7.53697835086856,4,2,1500,2092.61191099658,0.716807541865535,0,0,"defender",10,2,0
18,14,2025-01-14,"match",7724.53197647554,1318.3746397556,26,39,39,628.496121536684,8.58012651806467,171,61.5324938574672,60,352,8.25929205766254,5,1,1500,1952.26728110377,0.768337416970864,0,1,"defender",25,2,1
18,15,2025-01-15,"training",6556.17126772604,1166.00837224866,0,55,55,874.328856136808,9.65557353099663,149,46.4137945347544,51,288,7.15796645110887,5,1,1500,2137.02652209894,0.701909866110006,0,1,"defender",22,3,0
18,16,2025-01-16,"training",5879.4557678253,1331.15522512456,16,45,33,669.874057485967,7.8581725057985,156,54.2763134015283,53,215,6.71997201546938,4,1,1500,2255.18926775704,0.665132643829875,1,1,"defender",9,3,0
18,17,2025-01-17,"training",7200.38781986106,1267.52334788886,0,42,57,806.876952137917,7.54556296849454,134,56.9574578483705,52,117,8.98716067038163,5,2,1500,2027.44546700388,0.739847273039937,1,1,"defender",11,2,0
18,18,2025-01-18,"training",6561.42259647358,1915.06013076639,14,35,28,552.574164052403,10.738712115362,150,47.8817869913092,52,300,7.18716540287654,5,1,1500,2290.70801530135,0.654819378978194,1,0,"defender",14,2,0
18,19,2025-01-19,"training",6890.08080211535,1482.78544697541,9,29,13,356.049244349433,6.7871741579559,146,65.5342002926234,46,391,5.66256045770967,3,2,1500,2317.90489239869,0.647136129234241,1,0,"defender",12,2,0
18,20,2025-01-20,"training",9012.9968491189,1761.0040158295,14,85,55,1136.86865143784,4.40457820735913,134,61.2844038157946,55,314,8.61921021141513,5,1,1500,2273.84222233952,0.65967637739468,1,0,"defender",1,2,0
18,21,2025-01-21,"training",6859.13214748297,1527.95322755598,6,68,44,1018.37124174601,9.61763568651649,145,59.3734339891917,53,265,7.1245091605689,5,1,1500,2283.71614223592,0.656824187673078,1,0,"defender",-1,2,0
18,22,2025-01-22,"training",6555.52653051307,1554.69275126014,24,28,22,422.872374908142,7.79642831650869,140,52.36322010686,55,86,8.15359162480091,4,2,1500,2128.75012424223,0.704638831452307,1,0,"defender",11,3,0
18,23,2025-01-23,"training",5054.92324455136,1290.71957010558,1,30,49,639.658341113444,6.54161921933603,148,58.8598059836498,52,211,8.37410343776295,5,1,1500,2183.01930076425,0.687121730657566,1,0,"defender",-6,2,0
18,24,2025-01-24,"training",5602.09182384026,1331.41226525035,15,49,29,661.591494318058,8.07262252338945,128,60.9120028775947,59,169,8.50093916166246,5,3,1500,2120.83231930284,0.707269493371867,1,0,"defender",22,1,0
18,25,2025-01-25,"training",6782.88891651228,979.134630319165,5,53,65,963.781901863162,10.3460317609274,139,62.5321243003418,51,194,6.93622766407716,2,1,1500,2131.48966112875,0.703733181237042,1,0,"defender",15,4,0
19,1,2025-01-01,"training",6073.49915827234,1332.21438451019,19,44,44,739.364259154382,11.147933787452,148,47.5328453178709,56,232,7.00618490210661,5,1,2639.5237121255,2570.50622128626,1.02684976611521,0,0,"defender",5,1,0
19,2,2025-01-02,"training",5764.65713027797,1581.46774029506,5,8,37,408.701146404233,7.80564786166097,120,65.0322526333769,58,191,6.58095949219743,4,1,2256.8443054448,2435.35220127206,0.92670140453031,0,0,"defender",15,1,0
19,3,2025-01-03,"training",5829.39596574308,1153.70239134786,21,24,29,343.556105823539,7.96967851021875,139,55.1212361192647,52,133,6.0166771497737,2,3,2496.2201459745,2447.34413459571,1.01997104154167,1,0,"defender",7,3,0
19,4,2025-01-04,"training",6020.24143954107,1725.24476767402,0,55,41,811.321698034127,5.88529303565028,161,68.3129380615449,56,225,8.17288529723953,3,2,2789.74225885027,2227.24782625796,1.25255134429174,1,0,"defender",12,2,0
19,5,2025-01-05,"training",4485.54494249264,1155.84354963761,0,2,0,0,7.53946453343028,131,55.0763700603789,51,132,6.80876192521036,4,1,3236.78767441836,2214.30834243976,1.46176014079955,1,0,"defender",8,3,0
19,6,2025-01-06,"training",4786.405124002,884.90800626063,30,34,25,392.437039305521,10.0364251779748,136,43.2170356313745,59,150,9.41697614573345,5,1,3328.31820897262,2268.01222488933,1.46750452773024,1,0,"defender",1,3,0
19,7,2025-01-07,"training",5379.63838544622,1149.95238071475,16,34,27,476.89780642415,7.76678770509507,155,62.8184602735973,57,169,7.10623830194472,4,1,3903.27395642319,2326.28754489304,1.67789831699531,1,0,"defender",7,3,1
19,8,2025-01-08,"match",7229.76931933795,1274.06013897304,37,57,57,880.553308041718,9.50772478858886,123,53.1989366883277,55,289,7.31601901432563,5,1,3382.29331889467,2057.88882057478,1.64357436858516,1,1,"defender",28,4,1
19,9,2025-01-09,"training",5890.72778901993,1696.98066678026,14,49,30,611.480878966388,10.2086837672033,153,42.6071500294013,55,265,7.17836003300366,5,2,3138.73072100645,2076.1767719039,1.51178394994187,1,1,"defender",7,4,1
19,10,2025-01-10,"training",6074.29377944757,1387.87403303722,1,46,48,899.469971233365,8.08464239993167,154,65.6040116086611,53,288,8.95135513051092,5,1,3115.47678563484,2056.46124625124,1.51496984993717,1,1,"defender",14,2,1
